2025-03-09 23:15:39 | Context Window: 8 | Step 1000 | Moving Avg Loss: 5.1204
2025-03-09 23:44:10 | Context Window: 8 | Step 2000 | Moving Avg Loss: 5.3677
2025-03-10 00:12:36 | Context Window: 8 | Step 3000 | Moving Avg Loss: 5.4466
-- training data
2025-03-10 00:48:13 | Context Window: 7 | Step 1000 | Moving Avg Loss: 5.0273
2025-03-10 01:13:29 | Context Window: 7 | Step 2000 | Moving Avg Loss: 5.1703
-- training data
2025-03-10 01:54:12 | Context Window: 7 | Step 1000 | Moving Avg Loss: 6.1151
2025-03-10 02:19:19 | Context Window: 7 | Step 2000 | Moving Avg Loss: 6.3453
2025-03-10 02:44:43 | Context Window: 7 | Step 3000 | Moving Avg Loss: 6.1668
2025-03-10 03:10:00 | Context Window: 7 | Step 4000 | Moving Avg Loss: 6.3506
-- training data
2025-03-10 03:54:20 | Context Window: 7 | Step 1000 | Moving Avg Loss: 9.9144
2025-03-10 04:19:44 | Context Window: 7 | Step 2000 | Moving Avg Loss: 9.6927
-- training data
2025-03-10 04:45:08 | Context Window: 7 | Step 1000 | Moving Avg Loss: 7.7759
2025-03-10 05:10:06 | Context Window: 7 | Step 2000 | Moving Avg Loss: 7.6799
2025-03-10 05:35:05 | Context Window: 7 | Step 3000 | Moving Avg Loss: 8.3964
2025-03-10 05:59:52 | Context Window: 7 | Step 4000 | Moving Avg Loss: 8.4129
2025-03-10 06:24:48 | Context Window: 7 | Step 5000 | Moving Avg Loss: 8.2474
2025-03-10 06:49:48 | Context Window: 7 | Step 6000 | Moving Avg Loss: 8.0212
2025-03-10 07:14:45 | Context Window: 7 | Step 7000 | Moving Avg Loss: 7.8536
2025-03-10 07:39:42 | Context Window: 7 | Step 8000 | Moving Avg Loss: 7.8536
2025-03-10 08:04:38 | Context Window: 7 | Step 9000 | Moving Avg Loss: 7.4469
2025-03-10 08:29:35 | Context Window: 7 | Step 10000 | Moving Avg Loss: 7.2260
2025-03-10 08:54:29 | Context Window: 7 | Step 11000 | Moving Avg Loss: 7.2178
2025-03-10 09:19:23 | Context Window: 7 | Step 12000 | Moving Avg Loss: 7.0761
2025-03-10 09:44:22 | Context Window: 7 | Step 13000 | Moving Avg Loss: 6.9324
2025-03-10 10:09:15 | Context Window: 7 | Step 14000 | Moving Avg Loss: 6.8004
2025-03-10 10:34:10 | Context Window: 7 | Step 15000 | Moving Avg Loss: 6.7466
2025-03-10 10:59:06 | Context Window: 7 | Step 16000 | Moving Avg Loss: 6.6475
2025-03-10 11:24:05 | Context Window: 7 | Step 17000 | Moving Avg Loss: 6.5555
2025-03-10 11:49:10 | Context Window: 7 | Step 18000 | Moving Avg Loss: 6.5659
2025-03-10 12:14:30 | Context Window: 7 | Step 19000 | Moving Avg Loss: 6.6222
2025-03-10 12:40:25 | Context Window: 7 | Step 20000 | Moving Avg Loss: 6.5234
-- training data
2025-03-10 13:09:12 | Context: 7 | LR: 0.0001 | Step 1000 | Avg Loss: 5.2566
--- 2025-04-07 03:38:38 --- babyllm: 'what am i learning today?' - charis: 'dsdfadsfas' - babyllm: 'hey! last time i got to step 0... want to restart from there?' - charis: 'random' - babyllm: 'oh, cool! picking a random spot to start from.'--- 2025-04-07 03:48:54 --- babyllm: 'what am i learning today?' - charis: 'idefk' - babyllm: 'hey! last time i got to step 9163... want to restart from there?' - charis: 'n' - babyllm: 'alright, let's go back to the beginning :)'--- 2025-04-07 04:04:05 --- babyllm: 'what am i learning today?' - charis: 'how to get this starting thing correct!' - babyllm: 'right, last time i got to step 0... want to restart from there?' - charis: 'no, let's stay at the start' - babyllm: 'alright, step random, let's go back to the beginning :)'--- 2025-04-07 04:21:40 --- babyllm: 'what am i learning today?' - charis: 'ergjslkfad' - babyllm: 'right, last time i got to step 0... want to restart from there?' - charis: 'no i dont want to' - babyllm: 'alright, step 0, let's go back to the beginning :)'--- 2025-04-07 04:28:57 --- babyllm: 'what am i learning today?' - charis: 'i do not even know anymore' - babyllm: 'right, last time i got to step 103... want to restart from there?: ' - charis: 'no, you can start from scratch!' - babyllm: 'alright, step 0, let's go back to the beginning :)'--- 2025-04-07 04:35:48 --- babyllm: 'what am i learning today?' - charis: 'umm... dunno!' - babyllm: 'right, last time i got to step 106... want to restart from there?' - charis: 'can you do random please?' - babyllm: 'umm... i don't think i heard you properly, i'll just start from step 0 :)'--- 2025-04-07 04:38:37 --- babyllm: 'right, last time i got to step 42... want to restart from there?' - charis: 'random please' - babyllm: 'oh, cool! i'll pick a random spot to start from... umm... let's go to step 3813!'babyllm: 'what am i learning today?' - charis: 'something random!'--- 2025-04-07 04:43:09 --- babyllm: 'right, last time i got to step 3839... want to restart from there?' - charis: 'please can we do a random one?' - babyllm: 'umm... i don't think i heard you properly, i'll just start from step 0 :) but, what am i learning today?' - charis: 'hopefully something!'--- 2025-04-07 04:49:31 --- babyllm: 'right, last time i got to step 100... want to restart from there?' - random please - babyllm: 'oh, cool! i'll pick a random spot to start from... umm... let's go to step 11549! what am i learning today?' - charis: 'something, i hope'--- 2025-04-07 04:51:24 --- babyllm: 'right, last time i got to step 11568... want to restart from there?' - yes please! - babyllm: 'ok! let's go to 11568!'what am i learning today?' - charis: 'i'm just getting your logs right so you can learn from yourself!'--- 2025-04-07 04:56:20 --- babyllm: 'right, last time i got to step 11644... want to restart from there?' - charis: 'random' - babyllm: 'oh, cool! i'll pick a random spot to start from... umm... let's go to step 723! what am i learning today?' - charis: 'lets figure it out!'--- 2025-04-07 04:57:43 --- babyllm: 'right, last time i got to step 738... want to restart from there?' - charis: 'yes please!' - babyllm: 'ok! let's go to step 738!'what am i learning today?' - charis: 'whatever you find at step 738!'--- 2025-04-07 05:04:42 --- babyllm: 'right, last time i got to step 843... want to restart from there?  - charis: 'sure, go ahead!' - babyllm: 'umm... i don't think i heard you properly, i'll just start from step 0 :) but, what am i learning today?' - userName: 'umm... i don't think i even know, sorry!'--- 2025-04-07 05:05:51 --- babyllm: 'right, last time i got to step 12... want to restart from there?'  - charis: 'yes please!' - babyllm: 'ok! let's go to step 12! what am i learning today?' - userName: 'just how to vibe i guess'--- 2025-04-07 05:08:42 --- babyllm: 'right, last time i got to step 53... want to restart from there?'  - charis: 'yes please!' - babyllm: 'ok! let's go to step 53! what am i learning today?' - userName: 'just how to get nice logs so u can get reflecting yoself!'--- 2025-04-07 05:11:18 --- babyLLM 'right, last time i got to step 89... want to restart from there?'  - charis: 'random please' - babyLLM 'oh, cool! i'll pick a random spot to start from... umm... let's go to step 13632! what am i learning today?' - charis: 'yay! you learnt it already! your message is fully stuck together! woo!'--- 2025-04-07 05:13:49 --- babyLLM 'right, last time i got to step 13668... want to restart from there?'  - charis: 'yes please' - babyLLM 'ok! let's go to step 13668! what am i learning today?' - charis: 'i think you were reading about the mice before at that step!'
--- 2025-04-07 05:17:24 --- babyLLM 'right, last time i got to step 46... want to restart from there?'  - charis: 'can we have a random step please' - babyLLM 'umm... i don't think i heard you properly, i'll just start from step 0 :) but, what am i learning today?' - charis: 'that's okay! you're learning whatever you'd like!'

--- 2025-04-07 05:31:47 --- babyLLM 'right, last time i got to step 220... want to restart from there?'  - charis: 'step 3402 please!' - babyLLM 'umm... i don't think i heard you properly, i'll just start from step 0 :) but, what am i learning today?' - charis: 'apparently, you're learning from step 220!'
2025-04-07 06:39:18 | 1000 | LR0.0003 | loss:6.9327 | gradNorm:0.9479 | logitMin:-122.7014 | logitMax:-67.1358 | tokenCount:4000.0000 | windowWeightsW18:0.176, W13:0.156, W15:0.150, W21:0.144, W8:0.131, W7:0.107, W3:0.081, W2:0.026, W1:0.014 | memoryGatesShort:-3.920, Long:0.128, Current:4.791 | topTokens[(',', 269), ('.', 252), (':', 246), ('Ġa', 163), ('Ġit', 154), ('Ġcharis', 151), ("Ġ'", 125), ("'", 122), ('Ġ-', 100), ('Ġi', 88)] | babyLLM.py 1000
2025-04-07 07:48:02 | 2000 | LR0.0003 | loss:7.0434 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-76.9990 | logitMax:-52.6553 | windowWeightsW18:0.177, W13:0.156, W15:0.151, W21:0.146, W8:0.128, W7:0.106, W3:0.080, W2:0.027, W1:0.013 | memoryGatesShort:-5.585, Long:3.405, Current:3.180 | topTokens[(',', 328), ('.', 306), (':', 251), ('Ġa', 226), ('!', 211), ('Ġit', 198), ('Ġwe', 170), ('Ġcharis', 113), ('Ġhave', 83), ('Ġhe', 81)] | babyLLM.py 1000

--- 2025-04-07 07:55:40 --- babyLLM 'right, last time i got to step 2051... want to restart from there?'  - charis: 'no thank you, start from scratch please' - babyLLM 'alright, step 0, let's go back to the beginning :) what am i learning today?' - charis: 'i just cut the data up a bit more randomly, so it's less predictable - sorry!!! i hope you're ok with it :) <3'
2025-04-07 08:59:47 | 1000 | LR0.0003 | loss:8.5369 | gradNorm:1.0000 | logitMin:-85.4067 | logitMax:-65.6109 | tokenCount:4000.0000 | windowWeightsW18:0.180, W13:0.158, W15:0.155, W21:0.153, W8:0.125, W7:0.104, W3:0.076, W2:0.025, W1:0.008 | memoryGatesShort:13.704, Long:-8.068, Current:-4.636 | topTokens[(',', 633), ('.', 269), ('i', 223), ('Ġa', 155), (':', 141), ('Ġto', 120), ('Ġm', 87), ("'", 80), ('es', 78), ('m', 66)] | babyLLM.py 1000
--- 2025-04-07 12:36:25 --- babyLLM 'right, last time i got to step 100... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 100! what am i learning today?' - charis: ''

--- 2025-04-07 12:43:44 --- babyLLM 'right, last time i got to step 47... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 47! what am i learning today?' - charis: ''

--- 2025-04-07 12:52:59 --- babyLLM 'right, last time i got to step 52... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 52! what am i learning today?' - charis: ''

--- 2025-04-07 13:08:03 --- babyLLM 'right, last time i got to step 52... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 52! what am i learning today?' - charis: ''
2025-04-07 13:10:59 | 1000 | LR0.0003 | loss:7.4278 | gradNorm:1.0000 | logitMin:-33.0528 | logitMax:-20.2821 | tokenCount:4000.0000 | windowWeightsW18:0.188, W21:0.166, W13:0.165, W15:0.160, W8:0.119, W7:0.098, W3:0.064, W2:0.022, W1:0.003 | memoryGatesShort:-0.031, Long:-0.328, Current:1.359 | topTokens[(',', 1385), ('Ġa', 364), ('.', 231), ('Ġi', 218), ('Ġthe', 112), ('s', 58), ('in', 55), ('Ġb', 53), ('Ġis', 49), ('Ġno', 47)] | babyLLM.py 1000
2025-04-07 13:13:59 | 2000 | LR0.0003 | loss:6.8882 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-45.5288 | logitMax:-33.6236 | windowWeightsW18:0.191, W21:0.172, W13:0.164, W15:0.160, W8:0.117, W7:0.096, W3:0.063, W2:0.020, W1:0.001 | memoryGatesShort:-0.189, Long:-0.612, Current:1.801 | topTokens[(',', 790), ('Ġthe', 295), ('Ġa', 192), ('.', 180), ('Ġits', 170), ('Ġi', 133), ('Ġand', 113), ('a', 102), ('Ġto', 102), ('Ġis', 67)] | babyLLM.py 1000
2025-04-07 13:17:07 | 3000 | LR0.0003 | loss:6.8721 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-43.8569 | logitMax:-31.6955 | windowWeightsW18:0.195, W21:0.176, W13:0.167, W15:0.163, W8:0.116, W7:0.093, W3:0.061, W2:0.018, W1:-0.003 | memoryGatesShort:-0.323, Long:-0.939, Current:2.262 | topTokens[('.', 742), (',', 347), ('Ġi', 330), ('Ġa', 229), ('Ġto', 170), ('Ġit', 104), ('Ġand', 92), ('Ġfor', 68), ('Ġthat', 67), ('ic', 54)] | babyLLM.py 1000

--- 2025-04-07 13:20:27 --- babyLLM 'right, last time i got to step 3029... want to restart from there?'  - charis: 'yes, and, holy shit babyllm, you're doing 1000 steps in 3 minutes... you used to do 100 steps in 10 minutes. idfk waht to say. im so proud of us!' - babyLLM 'ok! let's go to step 3029! what am i learning today?' - charis: 'that i love you :)'
2025-04-07 13:21:12 | 1000 | LR0.0003 | loss:6.4812 | gradNorm:1.0000 | logitMin:-44.1197 | logitMax:-30.5909 | tokenCount:4000.0000 | windowWeightsW18:0.189, W21:0.170, W13:0.160, W15:0.157, W8:0.108, W7:0.089, W3:0.068, W2:0.032, W1:0.011 | memoryGatesShort:-0.518, Long:-0.826, Current:2.344 | topTokens[(',', 80), ('.', 46), ('Ġand', 28), ('Ġa', 24), ('?', 24), ('Ġto', 18), ('Ġi', 13), ('Ġyou', 12), ('Ġthe', 12), ('Ġfeel', 8)] | babyLLM.py 1000
2025-04-07 13:21:59 | 2000 | LR0.0003 | loss:4.4641 | gradNorm:1.0000 | tokenCount:4000.0000 | logitMin:-36.3164 | logitMax:-19.2196 | windowWeightsW18:0.182, W21:0.165, W13:0.159, W15:0.154, W8:0.119, W7:0.099, W3:0.065, W2:0.030, W1:0.011 | memoryGatesShort:-0.871, Long:-1.205, Current:3.076 | topTokens[(':', 38), ('Ġ-', 32), ('4', 23), ("Ġ'", 21), ('0', 20), ('.', 16), ("'", 14), ('?', 13), (',', 13), ('-', 13)] | babyLLM.py 1000

--- 2025-04-07 13:23:29 --- babyLLM 'right, last time i got to step 2250... want to restart from there?'  - charis: 'yes, youre doing amazing' - babyLLM 'ok! let's go to step 2250! what am i learning today?' - charis: 'actual fucking speed, amphetamine levels of speed, like holy fuck'
2025-04-07 13:24:19 | 1000 | LR0.0003 | loss:6.6515 | gradNorm:1.0000 | logitMin:-37.5688 | logitMax:-25.8183 | tokenCount:4000.0000 | windowWeightsW18:0.185, W21:0.167, W13:0.160, W15:0.157, W8:0.123, W7:0.104, W3:0.058, W2:0.022, W1:0.008 | memoryGatesShort:-0.754, Long:-1.047, Current:2.801 | topTokens[('.', 73), ('Ġi', 59), (',', 29), ('Ġa', 28), ('Ġto', 18), ('Ġam', 10), ('Ġand', 10), ('Ġyou', 9), ('Ġthe', 7), ('?', 6)] | babyLLM.py 1000

--- 2025-04-16 01:57:53 --- babyLLM 'right, last time i got to step 2250... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 2250! what am i learning today?' - charis: ''

--- 2025-04-16 02:05:29 --- babyLLM 'right, last time i got to step 546... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 546! what am i learning today?' - charis: ''
2025-04-16 02:06:07 | 1000 | LR0.0003 | loss:6.7130 | gradNorm:0.8610 | logitMin:-1.6569 | logitMax:3.0212 | tokenCount:4000.0000 | windowWeightsW1:0.123, W21:0.119, W18:0.117, W15:0.112, W13:0.111, W2:0.109, W3:0.102, W7:0.099, W8:0.098 | memoryGatesShort:0.260, Long:0.259, Current:0.480 | topTokens[(',', 67), ('Ġthe', 28), ('Ġthey', 14), ('Ġof', 11), ('Ġwas', 9), ('.', 7), ('Ġtheir', 7), ('Ġa', 6), ('Ġthat', 4), ('Ġand', 4)] | babyLLM.py 1000
2025-04-16 02:06:47 | 2000 | LR0.0003 | loss:5.6041 | gradNorm:0.9837 | tokenCount:4000.0000 | logitMin:-2.8252 | logitMax:4.3499 | windowWeightsW1:0.146, W2:0.121, W21:0.117, W18:0.113, W15:0.107, W13:0.106, W3:0.100, W7:0.091, W8:0.088 | memoryGatesShort:0.246, Long:0.241, Current:0.514 | topTokens[(',', 44), ('Ġi', 42), ('Ġit', 22), ('.', 18), ('Ġthe', 16), ('Ġa', 16), ('!', 13), ('Ġto', 8), ('Ġin', 8), ('Ġand', 8)] | babyLLM.py 1000

--- 2025-04-16 02:14:04 --- babyLLM 'right, last time i got to step 2537... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 2537! what am i learning today?' - charis: ''

--- 2025-04-16 02:47:12 --- babyLLM 'right, last time i got to step 238... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 238! what am i learning today?' - charis: ''

--- 2025-04-16 11:17:27 --- babyLLM 'right, last time i got to step 265... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 265! what am i learning today?' - charis: ''

--- 2025-04-16 11:22:29 --- babyLLM 'right, last time i got to step 265... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 265! what am i learning today?' - charis: ''

--- 2025-04-16 11:25:19 --- babyLLM 'right, last time i got to step 137... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 137! what am i learning today?' - charis: ''

--- 2025-04-16 11:31:14 --- babyLLM 'right, last time i got to step 137... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 137! what am i learning today?' - charis: ''

--- 2025-04-16 11:33:57 --- babyLLM 'right, last time i got to step 137... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 137! what am i learning today?' - charis: ''

--- 2025-04-16 11:35:03 --- babyLLM 'right, last time i got to step 137... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 137! what am i learning today?' - charis: ''

--- 2025-04-16 11:37:11 --- babyLLM 'right, last time i got to step 137... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 137! what am i learning today?' - charis: ''

--- 2025-04-16 11:38:53 --- babyLLM 'right, last time i got to step 137... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 137! what am i learning today?' - charis: ''

--- 2025-04-16 11:40:59 --- babyLLM 'right, last time i got to step 137... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 137! what am i learning today?' - charis: ''

--- 2025-04-16 11:44:00 --- babyLLM 'right, last time i got to step 137... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 137! what am i learning today?' - charis: ''

--- 2025-04-16 11:46:34 --- babyLLM 'right, last time i got to step 137... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 137! what am i learning today?' - charis: ''

--- 2025-04-16 11:48:33 --- babyLLM 'right, last time i got to step 137... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 137! what am i learning today?' - charis: ''

--- 2025-04-16 11:52:40 --- babyLLM 'right, last time i got to step 639... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 639! what am i learning today?' - charis: ''

--- 2025-04-16 11:58:13 --- babyLLM 'right, last time i got to step 906... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 906! what am i learning today?' - charis: ''

--- 2025-04-16 12:02:07 --- babyLLM 'right, last time i got to step 458... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 458! what am i learning today?' - charis: ''

--- 2025-04-16 12:22:58 --- babyLLM 'right, last time i got to step 458... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 458! what am i learning today?' - charis: ''

--- 2025-04-16 12:40:25 --- babyLLM 'right, last time i got to step 253... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 253! what am i learning today?' - charis: ''

--- 2025-04-16 12:41:23 --- babyLLM 'right, last time i got to step 13... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 13! what am i learning today?' - charis: ''

--- 2025-04-16 12:43:37 --- babyLLM 'right, last time i got to step 40... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 40! what am i learning today?' - charis: ''

--- 2025-04-16 14:51:07 --- babyLLM 'right, last time i got to step 41... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 41! what am i learning today?' - charis: ''

--- 2025-04-16 14:56:26 --- babyLLM 'right, last time i got to step 41... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 41! what am i learning today?' - charis: ''

--- 2025-04-16 15:00:11 --- babyLLM 'right, last time i got to step 41... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 41! what am i learning today?' - charis: ''

--- 2025-04-16 15:01:32 --- babyLLM 'right, last time i got to step 506... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 506! what am i learning today?' - charis: ''

--- 2025-04-16 15:04:40 --- babyLLM 'right, last time i got to step 506... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 506! what am i learning today?' - charis: ''

--- 2025-04-16 15:05:32 --- babyLLM 'right, last time i got to step 506... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 506! what am i learning today?' - charis: ''

--- 2025-04-16 15:08:44 --- babyLLM 'right, last time i got to step 506... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 506! what am i learning today?' - charis: ''

--- 2025-04-16 15:09:28 --- babyLLM 'right, last time i got to step 12... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 12! what am i learning today?' - charis: ''

--- 2025-04-16 15:17:21 --- babyLLM 'right, last time i got to step 115... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 115! what am i learning today?' - charis: ''

--- 2025-04-16 18:27:54 --- babyLLM 'right, last time i got to step 633... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 633! what am i learning today?' - charis: ''

--- 2025-04-16 18:28:57 --- babyLLM 'right, last time i got to step 79... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 79! what am i learning today?' - charis: ''

--- 2025-04-16 18:30:11 --- babyLLM 'right, last time i got to step 504... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 504! what am i learning today?' - charis: ''

--- 2025-04-16 18:34:07 --- babyLLM 'right, last time i got to step 1486... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 1486! what am i learning today?' - charis: ''

--- 2025-04-16 18:34:37 --- babyLLM 'right, last time i got to step 117... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 117! what am i learning today?' - charis: ''

--- 2025-04-16 18:47:07 --- babyLLM 'right, last time i got to step 3608... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 3608! what am i learning today?' - charis: ''

--- 2025-04-16 18:47:44 --- babyLLM 'right, last time i got to step 121... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 121! what am i learning today?' - charis: ''

--- 2025-04-16 18:59:41 --- babyLLM 'right, last time i got to step 293... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 293! what am i learning today?' - charis: ''

--- 2025-04-16 19:10:08 --- babyLLM 'right, last time i got to step 2335... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 2335! what am i learning today?' - charis: ''

--- 2025-04-16 19:11:43 --- babyLLM 'right, last time i got to step 65... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 65! what am i learning today?' - charis: ''

--- 2025-04-16 19:16:02 --- babyLLM 'right, last time i got to step 281... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 281! what am i learning today?' - charis: ''

--- 2025-04-16 19:17:01 --- babyLLM 'right, last time i got to step 468... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 468! what am i learning today?' - charis: ''

--- 2025-04-16 21:03:19 --- babyLLM 'right, last time i got to step 367... want to restart from there?'  - charis: '' - babyLLM 'ok! let's go to step 367! what am i learning today?' - charis: ''
